================================================================================
IBKR 10-Year 5-Minute Bar Data Downloader
================================================================================
Symbols:    SPY, QQQ, AAPL, NVDA, MSFT, SMCI, IWM, HYG, LQD, TLT, GLD
Date range: 2016-01-01 to 2026-02-25
Port:       4002
Client ID:  55
Sleep:      11.0s between requests
Resume:     True
Cache dir:  /Users/mahimnpatel/Documents/Dev/randomThings/data/cache
Manifest:   /Users/mahimnpatel/Documents/Dev/randomThings/data/download_manifest.json

Download plan: 5830 chunks remaining out of 5830 total
Estimated time: 17h 48m 50s

  [282/5830] NVDA chunk 26/530 | 7902 bars | ETA: 17h 11m 17s
  [283/5830] MSFT chunk 26/530 | 7902 bars | ETA: 17h 11m 06s
  [284/5830] SMCI chunk 26/530 | 7902 bars | ETA: 17h 10m 54s
  [285/5830] IWM chunk 26/530 | 7902 bars | ETA: 17h 10m 43s
  [286/5830] HYG chunk 26/530 | 7902 bars | ETA: 17h 10m 31s
  [287/5830] LQD chunk 26/530 | 7902 bars | ETA: 17h 10m 20s
  [288/5830] TLT chunk 26/530 | 7902 bars | ETA: 17h 10m 10s
  [289/5830] GLD chunk 26/530 | 7902 bars | ETA: 17h 09m 59s
  [290/5830] SPY chunk 28/530 | 8196 bars | ETA: 17h 09m 48s
  [291/5830] QQQ chunk 28/530 | 8196 bars | ETA: 17h 09m 36s
  [292/5830] AAPL chunk 28/530 | 8196 bars | ETA: 17h 09m 26s
  [293/5830] NVDA chunk 27/530 | 8166 bars | ETA: 17h 09m 15s
  [294/5830] MSFT chunk 27/530 | 8166 bars | ETA: 17h 09m 04s
  [295/5830] SMCI chunk 27/530 | 8166 bars | ETA: 17h 08m 53s
  [296/5830] IWM chunk 27/530 | 8166 bars | ETA: 17h 08m 41s
  [297/5830] HYG chunk 27/530 | 8166 bars | ETA: 17h 08m 30s
  [298/5830] LQD chunk 27/530 | 8166 bars | ETA: 17h 08m 20s
  [299/5830] TLT chunk 27/530 | 8166 bars | ETA: 17h 08m 10s
  [300/5830] GLD chunk 27/530 | 8166 bars | ETA: 17h 08m 00s
  [301/5830] SPY chunk 29/530 | 8538 bars | ETA: 17h 07m 48s
  [302/5830] QQQ chunk 29/530 | 8538 bars | ETA: 17h 07m 37s
  [303/5830] AAPL chunk 29/530 | 8538 bars | ETA: 17h 07m 26s
  [304/5830] NVDA chunk 28/530 | 8508 bars | ETA: 17h 07m 16s
  [305/5830] MSFT chunk 28/530 | 8508 bars | ETA: 17h 07m 05s
  [306/5830] SMCI chunk 28/530 | 8508 bars | ETA: 17h 06m 54s
  [307/5830] IWM chunk 28/530 | 8508 bars | ETA: 17h 06m 43s
  [308/5830] HYG chunk 28/530 | 8508 bars | ETA: 17h 06m 32s
  [309/5830] LQD chunk 28/530 | 8508 bars | ETA: 17h 06m 22s
  [310/5830] TLT chunk 28/530 | 8508 bars | ETA: 17h 06m 11s
  [311/5830] GLD chunk 28/530 | 8508 bars | ETA: 17h 06m 01s
  [312/5830] SPY chunk 30/530 | 8880 bars | ETA: 17h 05m 50s
  [313/5830] QQQ chunk 30/530 | 8880 bars | ETA: 17h 05m 39s
  [314/5830] AAPL chunk 30/530 | 8880 bars | ETA: 17h 05m 28s
  [315/5830] NVDA chunk 29/530 | 8850 bars | ETA: 17h 05m 17s
  [316/5830] MSFT chunk 29/530 | 8850 bars | ETA: 17h 05m 06s
  [317/5830] SMCI chunk 29/530 | 8850 bars | ETA: 17h 04m 55s
  [318/5830] IWM chunk 29/530 | 8850 bars | ETA: 17h 04m 44s
  [319/5830] HYG chunk 29/530 | 8850 bars | ETA: 17h 04m 33s
  [320/5830] LQD chunk 29/530 | 8850 bars | ETA: 17h 04m 22s
  [321/5830] TLT chunk 29/530 | 8850 bars | ETA: 17h 04m 12s
  [322/5830] GLD chunk 29/530 | 8850 bars | ETA: 17h 04m 02s
  [323/5830] SPY chunk 31/530 | 9222 bars | ETA: 17h 03m 51s
  [324/5830] QQQ chunk 31/530 | 9222 bars | ETA: 17h 03m 40s
  [325/5830] AAPL chunk 31/530 | 9222 bars | ETA: 17h 03m 29s
  [326/5830] NVDA chunk 30/530 | 9192 bars | ETA: 17h 03m 18s
  [327/5830] MSFT chunk 30/530 | 9192 bars | ETA: 17h 03m 07s
  [328/5830] SMCI chunk 30/530 | 9192 bars | ETA: 17h 02m 56s
  [329/5830] IWM chunk 30/530 | 9192 bars | ETA: 17h 02m 45s
  [330/5830] HYG chunk 30/530 | 9192 bars | ETA: 17h 02m 34s
  [331/5830] LQD chunk 30/530 | 9192 bars | ETA: 17h 02m 24s
  [332/5830] TLT chunk 30/530 | 9192 bars | ETA: 17h 02m 13s
  [333/5830] GLD chunk 30/530 | 9192 bars | ETA: 17h 02m 03s
  [334/5830] SPY chunk 32/530 | 9564 bars | ETA: 17h 01m 51s
  [335/5830] QQQ chunk 32/530 | 9564 bars | ETA: 17h 01m 41s
  [336/5830] AAPL chunk 32/530 | 9564 bars | ETA: 17h 01m 30s
  [337/5830] NVDA chunk 31/530 | 9534 bars | ETA: 17h 01m 19s
  [338/5830] MSFT chunk 31/530 | 9534 bars | ETA: 17h 01m 08s
  [339/5830] SMCI chunk 31/530 | 9534 bars | ETA: 17h 00m 57s
  [340/5830] IWM chunk 31/530 | 9534 bars | ETA: 17h 00m 46s
  [341/5830] HYG chunk 31/530 | 9534 bars | ETA: 17h 00m 35s
  [342/5830] LQD chunk 31/530 | 9534 bars | ETA: 17h 00m 25s
  [343/5830] TLT chunk 31/530 | 9534 bars | ETA: 17h 00m 15s
  [344/5830] GLD chunk 31/530 | 9534 bars | ETA: 17h 00m 05s
  [345/5830] SPY chunk 33/530 | 9906 bars | ETA: 16h 59m 53s
  [346/5830] QQQ chunk 33/530 | 9906 bars | ETA: 16h 59m 42s
  [347/5830] AAPL chunk 33/530 | 9906 bars | ETA: 16h 59m 32s
  [348/5830] NVDA chunk 32/530 | 9876 bars | ETA: 16h 59m 20s
  [349/5830] MSFT chunk 32/530 | 9876 bars | ETA: 16h 59m 09s
  [350/5830] SMCI chunk 32/530 | 9876 bars | ETA: 16h 58m 58s
  [351/5830] IWM chunk 32/530 | 9876 bars | ETA: 16h 58m 47s
  [352/5830] HYG chunk 32/530 | 9876 bars | ETA: 16h 58m 36s
  [353/5830] LQD chunk 32/530 | 9876 bars | ETA: 16h 58m 25s
  [354/5830] TLT chunk 32/530 | 9876 bars | ETA: 16h 58m 15s
  [355/5830] GLD chunk 32/530 | 9876 bars | ETA: 16h 58m 04s
  [356/5830] SPY chunk 34/530 | 10248 bars | ETA: 16h 57m 53s
  [357/5830] QQQ chunk 34/530 | 10248 bars | ETA: 16h 57m 42s
  [358/5830] AAPL chunk 34/530 | 10248 bars | ETA: 16h 57m 31s
  [359/5830] NVDA chunk 33/530 | 10218 bars | ETA: 16h 57m 19s
  [360/5830] MSFT chunk 33/530 | 10218 bars | ETA: 16h 57m 08s
  [361/5830] SMCI chunk 33/530 | 10218 bars | ETA: 16h 56m 57s
  [362/5830] IWM chunk 33/530 | 10218 bars | ETA: 16h 56m 46s
  [363/5830] HYG chunk 33/530 | 10218 bars | ETA: 16h 56m 35s
  [364/5830] LQD chunk 33/530 | 10218 bars | ETA: 16h 56m 24s
  [365/5830] TLT chunk 33/530 | 10218 bars | ETA: 16h 56m 13s
  [366/5830] GLD chunk 33/530 | 10218 bars | ETA: 16h 56m 02s
  [367/5830] SPY chunk 35/530 | 10476 bars | ETA: 16h 55m 50s
  [368/5830] QQQ chunk 35/530 | 10476 bars | ETA: 16h 55m 39s
  [369/5830] AAPL chunk 35/530 | 10476 bars | ETA: 16h 55m 29s
  [370/5830] NVDA chunk 34/530 | 10560 bars | ETA: 16h 55m 18s
  [371/5830] MSFT chunk 34/530 | 10560 bars | ETA: 16h 55m 06s
  [372/5830] SMCI chunk 34/530 | 10560 bars | ETA: 16h 54m 55s
  [373/5830] IWM chunk 34/530 | 10560 bars | ETA: 16h 54m 44s
  [374/5830] HYG chunk 34/530 | 10560 bars | ETA: 16h 54m 32s
  [375/5830] LQD chunk 34/530 | 10560 bars | ETA: 16h 54m 22s
  [376/5830] TLT chunk 34/530 | 10560 bars | ETA: 16h 54m 11s
  [377/5830] GLD chunk 34/530 | 10560 bars | ETA: 16h 54m 00s
  [378/5830] SPY chunk 36/530 | 10818 bars | ETA: 16h 53m 48s
  [379/5830] QQQ chunk 36/530 | 10818 bars | ETA: 16h 53m 37s
  [380/5830] AAPL chunk 36/530 | 10818 bars | ETA: 16h 53m 26s
  [381/5830] NVDA chunk 35/530 | 10788 bars | ETA: 16h 53m 15s
  [382/5830] MSFT chunk 35/530 | 10788 bars | ETA: 16h 53m 04s
  [383/5830] SMCI chunk 35/530 | 10788 bars | ETA: 16h 52m 53s
  [384/5830] IWM chunk 35/530 | 10788 bars | ETA: 16h 52m 41s
  [385/5830] HYG chunk 35/530 | 10788 bars | ETA: 16h 52m 31s
  [386/5830] LQD chunk 35/530 | 10788 bars | ETA: 16h 52m 20s
  [387/5830] TLT chunk 35/530 | 10788 bars | ETA: 16h 52m 10s
  [388/5830] GLD chunk 35/530 | 10788 bars | ETA: 16h 51m 59s
  [389/5830] SPY chunk 37/530 | 11082 bars | ETA: 16h 51m 48s
  [390/5830] QQQ chunk 37/530 | 11082 bars | ETA: 16h 51m 37s
  [391/5830] AAPL chunk 37/530 | 11082 bars | ETA: 16h 51m 26s
  [392/5830] NVDA chunk 36/530 | 11130 bars | ETA: 16h 51m 15s
  [393/5830] MSFT chunk 36/530 | 11130 bars | ETA: 16h 51m 04s
  [394/5830] SMCI chunk 36/530 | 11130 bars | ETA: 16h 50m 53s
  [395/5830] IWM chunk 36/530 | 11130 bars | ETA: 16h 50m 41s
  [396/5830] HYG chunk 36/530 | 11130 bars | ETA: 16h 50m 30s
  [397/5830] LQD chunk 36/530 | 11130 bars | ETA: 16h 50m 20s
  [398/5830] TLT chunk 36/530 | 11130 bars | ETA: 16h 50m 09s
  [399/5830] GLD chunk 36/530 | 11130 bars | ETA: 16h 49m 58s
  [400/5830] SPY chunk 38/530 | 11424 bars | ETA: 16h 49m 47s
  [401/5830] QQQ chunk 38/530 | 11424 bars | ETA: 16h 49m 36s
  [402/5830] AAPL chunk 38/530 | 11424 bars | ETA: 16h 49m 25s
  [403/5830] NVDA chunk 37/530 | 11394 bars | ETA: 16h 49m 13s
  [404/5830] MSFT chunk 37/530 | 11394 bars | ETA: 16h 49m 02s
  [405/5830] SMCI chunk 37/530 | 11394 bars | ETA: 16h 48m 51s
  [406/5830] IWM chunk 37/530 | 11394 bars | ETA: 16h 48m 40s
  [407/5830] HYG chunk 37/530 | 11394 bars | ETA: 16h 48m 29s
  [408/5830] LQD chunk 37/530 | 11394 bars | ETA: 16h 48m 19s
  [409/5830] TLT chunk 37/530 | 11394 bars | ETA: 16h 48m 08s
  [410/5830] GLD chunk 37/530 | 11394 bars | ETA: 16h 47m 58s
  [411/5830] SPY chunk 39/530 | 11766 bars | ETA: 16h 47m 47s
  [412/5830] QQQ chunk 39/530 | 11766 bars | ETA: 16h 47m 35s
  [413/5830] AAPL chunk 39/530 | 11766 bars | ETA: 16h 47m 27s
  [414/5830] NVDA chunk 38/530 | 11736 bars | ETA: 16h 47m 16s
  [415/5830] MSFT chunk 38/530 | 11736 bars | ETA: 16h 47m 05s
  [416/5830] SMCI chunk 38/530 | 11736 bars | ETA: 16h 46m 54s
  [417/5830] IWM chunk 38/530 | 11736 bars | ETA: 16h 46m 42s
  [418/5830] HYG chunk 38/530 | 11736 bars | ETA: 16h 46m 31s
  [419/5830] LQD chunk 38/530 | 11736 bars | ETA: 16h 46m 20s
  [420/5830] TLT chunk 38/530 | 11736 bars | ETA: 16h 46m 10s
  [421/5830] GLD chunk 38/530 | 11736 bars | ETA: 16h 45m 59s
  [422/5830] SPY chunk 40/530 | 12108 bars | ETA: 16h 45m 48s
  [423/5830] QQQ chunk 40/530 | 12108 bars | ETA: 16h 45m 37s
  [424/5830] AAPL chunk 40/530 | 12108 bars | ETA: 16h 45m 26s
  [425/5830] NVDA chunk 39/530 | 12078 bars | ETA: 16h 45m 15s
  [426/5830] MSFT chunk 39/530 | 12078 bars | ETA: 16h 45m 09s
  [427/5830] SMCI chunk 39/530 | 12078 bars | ETA: 16h 44m 58s
  [428/5830] IWM chunk 39/530 | 12078 bars | ETA: 16h 44m 46s
  [429/5830] HYG chunk 39/530 | 12078 bars | ETA: 16h 44m 35s
  [430/5830] LQD chunk 39/530 | 12078 bars | ETA: 16h 44m 24s
  [431/5830] TLT chunk 39/530 | 12078 bars | ETA: 16h 44m 14s
  [432/5830] GLD chunk 39/530 | 12078 bars | ETA: 16h 44m 03s
  [433/5830] SPY chunk 41/530 | 12372 bars | ETA: 16h 43m 52s
  [434/5830] QQQ chunk 41/530 | 12372 bars | ETA: 16h 43m 41s
  [435/5830] AAPL chunk 41/530 | 12372 bars | ETA: 16h 43m 30s
  [436/5830] NVDA chunk 40/530 | 12420 bars | ETA: 16h 43m 19s
  [437/5830] MSFT chunk 40/530 | 12420 bars | ETA: 16h 43m 07s
  [438/5830] SMCI chunk 40/530 | 12420 bars | ETA: 16h 42m 56s
  [439/5830] IWM chunk 40/530 | 12420 bars | ETA: 16h 42m 45s
  [440/5830] HYG chunk 40/530 | 12420 bars | ETA: 16h 42m 34s
  [441/5830] LQD chunk 40/530 | 12420 bars | ETA: 16h 42m 23s
  [442/5830] TLT chunk 40/530 | 12420 bars | ETA: 16h 42m 12s
  [443/5830] GLD chunk 40/530 | 12420 bars | ETA: 16h 42m 01s
  [444/5830] SPY chunk 42/530 | 12714 bars | ETA: 16h 41m 50s
  [445/5830] QQQ chunk 42/530 | 12714 bars | ETA: 16h 41m 39s
  [446/5830] AAPL chunk 42/530 | 12714 bars | ETA: 16h 41m 28s
  [447/5830] NVDA chunk 41/530 | 12684 bars | ETA: 16h 41m 17s
  [448/5830] MSFT chunk 41/530 | 12684 bars | ETA: 16h 41m 06s
  [449/5830] SMCI chunk 41/530 | 12684 bars | ETA: 16h 40m 54s
  [450/5830] IWM chunk 41/530 | 12684 bars | ETA: 16h 40m 43s
  [451/5830] HYG chunk 41/530 | 12684 bars | ETA: 16h 40m 32s
  [452/5830] LQD chunk 41/530 | 12684 bars | ETA: 16h 40m 22s
  [453/5830] TLT chunk 41/530 | 12684 bars | ETA: 16h 40m 11s
  [454/5830] GLD chunk 41/530 | 12684 bars | ETA: 16h 40m 00s
  [455/5830] SPY chunk 43/530 | 13056 bars | ETA: 16h 39m 49s
  [456/5830] QQQ chunk 43/530 | 13056 bars | ETA: 16h 39m 38s
  [457/5830] AAPL chunk 43/530 | 13056 bars | ETA: 16h 39m 27s
  [458/5830] NVDA chunk 42/530 | 13026 bars | ETA: 16h 39m 15s
  [459/5830] MSFT chunk 42/530 | 13026 bars | ETA: 16h 39m 04s
  [460/5830] SMCI chunk 42/530 | 13026 bars | ETA: 16h 38m 53s
  [461/5830] IWM chunk 42/530 | 13026 bars | ETA: 16h 38m 42s
  [462/5830] HYG chunk 42/530 | 13026 bars | ETA: 16h 38m 31s
  [463/5830] LQD chunk 42/530 | 13026 bars | ETA: 16h 38m 20s
  [464/5830] TLT chunk 42/530 | 13026 bars | ETA: 16h 38m 10s
  [465/5830] GLD chunk 42/530 | 13026 bars | ETA: 16h 37m 59s
  [466/5830] SPY chunk 44/530 | 13398 bars | ETA: 16h 37m 47s
  [467/5830] QQQ chunk 44/530 | 13398 bars | ETA: 16h 37m 36s
  [468/5830] AAPL chunk 44/530 | 13398 bars | ETA: 16h 37m 26s
  [469/5830] NVDA chunk 43/530 | 13368 bars | ETA: 16h 37m 14s
  [470/5830] MSFT chunk 43/530 | 13368 bars | ETA: 16h 37m 03s
  [471/5830] SMCI chunk 43/530 | 13368 bars | ETA: 16h 36m 52s
  [472/5830] IWM chunk 43/530 | 13368 bars | ETA: 16h 36m 41s
  [473/5830] HYG chunk 43/530 | 13368 bars | ETA: 16h 36m 30s
  [474/5830] LQD chunk 43/530 | 13368 bars | ETA: 16h 36m 19s
  [475/5830] TLT chunk 43/530 | 13368 bars | ETA: 16h 36m 09s
  [476/5830] GLD chunk 43/530 | 13368 bars | ETA: 16h 35m 58s
  [477/5830] SPY chunk 45/530 | 13740 bars | ETA: 16h 35m 46s
  [478/5830] QQQ chunk 45/530 | 13740 bars | ETA: 16h 35m 35s
  [479/5830] AAPL chunk 45/530 | 13740 bars | ETA: 16h 35m 24s
  [480/5830] NVDA chunk 44/530 | 13710 bars | ETA: 16h 35m 13s
  [481/5830] MSFT chunk 44/530 | 13710 bars | ETA: 16h 35m 01s
  [482/5830] SMCI chunk 44/530 | 13710 bars | ETA: 16h 34m 50s
  [483/5830] IWM chunk 44/530 | 13710 bars | ETA: 16h 34m 39s
  [484/5830] HYG chunk 44/530 | 13710 bars | ETA: 16h 34m 28s
  [485/5830] LQD chunk 44/530 | 13710 bars | ETA: 16h 34m 17s
  [486/5830] TLT chunk 44/530 | 13710 bars | ETA: 16h 34m 06s
  [487/5830] GLD chunk 44/530 | 13710 bars | ETA: 16h 33m 56s
  [488/5830] SPY chunk 46/530 | 14004 bars | ETA: 16h 33m 44s
  [489/5830] QQQ chunk 46/530 | 14004 bars | ETA: 16h 33m 33s
  [490/5830] AAPL chunk 46/530 | 14004 bars | ETA: 16h 33m 22s
  [491/5830] NVDA chunk 45/530 | 14052 bars | ETA: 16h 33m 11s
  [492/5830] MSFT chunk 45/530 | 14052 bars | ETA: 16h 33m 00s
  [493/5830] SMCI chunk 45/530 | 14052 bars | ETA: 16h 32m 49s
  [494/5830] IWM chunk 45/530 | 14052 bars | ETA: 16h 32m 37s
  [495/5830] HYG chunk 45/530 | 14052 bars | ETA: 16h 32m 26s
  [496/5830] LQD chunk 45/530 | 14052 bars | ETA: 16h 32m 15s
  [497/5830] TLT chunk 45/530 | 14052 bars | ETA: 16h 32m 04s
  [498/5830] GLD chunk 45/530 | 14052 bars | ETA: 16h 31m 53s
  [499/5830] SPY chunk 47/530 | 14346 bars | ETA: 16h 31m 42s
  [500/5830] QQQ chunk 47/530 | 14346 bars | ETA: 16h 31m 31s
  [501/5830] AAPL chunk 47/530 | 14346 bars | ETA: 16h 31m 19s
  [502/5830] NVDA chunk 46/530 | 14316 bars | ETA: 16h 31m 08s
  [503/5830] MSFT chunk 46/530 | 14316 bars | ETA: 16h 30m 57s
  [504/5830] SMCI chunk 46/530 | 14316 bars | ETA: 16h 30m 46s
  [505/5830] IWM chunk 46/530 | 14316 bars | ETA: 16h 30m 35s
  [506/5830] HYG chunk 46/530 | 14316 bars | ETA: 16h 30m 24s
  [507/5830] LQD chunk 46/530 | 14316 bars | ETA: 16h 30m 13s
  [508/5830] TLT chunk 46/530 | 14316 bars | ETA: 16h 30m 02s
  [509/5830] GLD chunk 46/530 | 14316 bars | ETA: 16h 29m 52s
  [510/5830] SPY chunk 48/530 | 14688 bars | ETA: 16h 29m 40s
  [511/5830] QQQ chunk 48/530 | 14688 bars | ETA: 16h 29m 29s
  [512/5830] AAPL chunk 48/530 | 14688 bars | ETA: 16h 29m 18s
  [513/5830] NVDA chunk 47/530 | 14658 bars | ETA: 16h 29m 07s
  [514/5830] MSFT chunk 47/530 | 14658 bars | ETA: 16h 28m 56s
  [515/5830] SMCI chunk 47/530 | 14658 bars | ETA: 16h 28m 45s
  [516/5830] IWM chunk 47/530 | 14658 bars | ETA: 16h 28m 34s
  [517/5830] HYG chunk 47/530 | 14658 bars | ETA: 16h 28m 22s
  [518/5830] LQD chunk 47/530 | 14658 bars | ETA: 16h 28m 12s
  [519/5830] TLT chunk 47/530 | 14658 bars | ETA: 16h 28m 01s
  [520/5830] GLD chunk 47/530 | 14658 bars | ETA: 16h 27m 50s
  [521/5830] SPY chunk 49/530 | 15030 bars | ETA: 16h 27m 39s
  [522/5830] QQQ chunk 49/530 | 15030 bars | ETA: 16h 27m 27s
  [523/5830] AAPL chunk 49/530 | 15030 bars | ETA: 16h 27m 16s
  [524/5830] NVDA chunk 48/530 | 15000 bars | ETA: 16h 27m 05s
  [525/5830] MSFT chunk 48/530 | 15000 bars | ETA: 16h 26m 54s
  [526/5830] SMCI chunk 48/530 | 15000 bars | ETA: 16h 26m 43s
  [527/5830] IWM chunk 48/530 | 15000 bars | ETA: 16h 26m 32s
  [528/5830] HYG chunk 48/530 | 15000 bars | ETA: 16h 26m 21s
  [529/5830] LQD chunk 48/530 | 15000 bars | ETA: 16h 26m 10s
  [530/5830] TLT chunk 48/530 | 15000 bars | ETA: 16h 25m 59s
  [531/5830] GLD chunk 48/530 | 15000 bars | ETA: 16h 25m 48s
  [532/5830] SPY chunk 50/530 | 15372 bars | ETA: 16h 25m 38s
  [533/5830] QQQ chunk 50/530 | 15372 bars | ETA: 16h 25m 27s
  [534/5830] AAPL chunk 50/530 | 15372 bars | ETA: 16h 25m 15s
  [535/5830] NVDA chunk 49/530 | 15342 bars | ETA: 16h 25m 04s
  [536/5830] MSFT chunk 49/530 | 15342 bars | ETA: 16h 24m 53s
  [537/5830] SMCI chunk 49/530 | 15342 bars | ETA: 16h 24m 42s
  [538/5830] IWM chunk 49/530 | 15342 bars | ETA: 16h 24m 31s
  [539/5830] HYG chunk 49/530 | 15342 bars | ETA: 16h 24m 20s
  [540/5830] LQD chunk 49/530 | 15342 bars | ETA: 16h 24m 09s
  [541/5830] TLT chunk 49/530 | 15342 bars | ETA: 16h 23m 58s
  [542/5830] GLD chunk 49/530 | 15342 bars | ETA: 16h 23m 47s
  [543/5830] SPY chunk 51/530 | 15714 bars | ETA: 16h 23m 36s
    (saved 16056 partial bars for SPY)
  [544/5830] QQQ chunk 51/530 | 15714 bars | ETA: 16h 23m 26s
    (saved 16056 partial bars for QQQ)
  [545/5830] AAPL chunk 51/530 | 15714 bars | ETA: 16h 23m 16s
    (saved 16056 partial bars for AAPL)
  [546/5830] NVDA chunk 50/530 | 15684 bars | ETA: 16h 23m 06s
    (saved 16026 partial bars for NVDA)
  [547/5830] MSFT chunk 50/530 | 15684 bars | ETA: 16h 22m 56s
    (saved 16026 partial bars for MSFT)
  [548/5830] SMCI chunk 50/530 | 15684 bars | ETA: 16h 22m 45s
    (saved 16026 partial bars for SMCI)
  [549/5830] IWM chunk 50/530 | 15684 bars | ETA: 16h 22m 35s
    (saved 16026 partial bars for IWM)
  [550/5830] HYG chunk 50/530 | 15684 bars | ETA: 16h 22m 25s
    (saved 16026 partial bars for HYG)
  [551/5830] LQD chunk 50/530 | 15684 bars | ETA: 16h 22m 15s
    (saved 16026 partial bars for LQD)
  [552/5830] TLT chunk 50/530 | 15684 bars | ETA: 16h 22m 05s
    (saved 16026 partial bars for TLT)
  [553/5830] GLD chunk 50/530 | 15684 bars | ETA: 16h 21m 55s
    (saved 16026 partial bars for GLD)
  [554/5830] SPY chunk 52/530 | 16056 bars | ETA: 16h 21m 45s
  [555/5830] QQQ chunk 52/530 | 16056 bars | ETA: 16h 21m 34s
  [556/5830] AAPL chunk 52/530 | 16056 bars | ETA: 16h 21m 23s
  [557/5830] NVDA chunk 51/530 | 16026 bars | ETA: 16h 21m 11s
  [558/5830] MSFT chunk 51/530 | 16026 bars | ETA: 16h 21m 00s
  [559/5830] SMCI chunk 51/530 | 16026 bars | ETA: 16h 20m 49s
  [560/5830] IWM chunk 51/530 | 16026 bars | ETA: 16h 20m 38s
  [561/5830] HYG chunk 51/530 | 16026 bars | ETA: 16h 20m 27s
  [562/5830] LQD chunk 51/530 | 16026 bars | ETA: 16h 20m 16s
  [563/5830] TLT chunk 51/530 | 16026 bars | ETA: 16h 20m 05s
  [564/5830] GLD chunk 51/530 | 16026 bars | ETA: 16h 19m 54s
  [565/5830] SPY chunk 53/530 | 16386 bars | ETA: 16h 19m 44s
  [566/5830] QQQ chunk 53/530 | 16386 bars | ETA: 16h 19m 33s
  [567/5830] AAPL chunk 53/530 | 16386 bars | ETA: 16h 19m 21s
  [568/5830] NVDA chunk 52/530 | 16368 bars | ETA: 16h 19m 10s
  [569/5830] MSFT chunk 52/530 | 16368 bars | ETA: 16h 18m 59s
  [570/5830] SMCI chunk 52/530 | 16368 bars | ETA: 16h 18m 48s
  [571/5830] IWM chunk 52/530 | 16368 bars | ETA: 16h 18m 37s
  [572/5830] HYG chunk 52/530 | 16368 bars | ETA: 16h 18m 26s
  [573/5830] LQD chunk 52/530 | 16368 bars | ETA: 16h 18m 15s
  [574/5830] TLT chunk 52/530 | 16368 bars | ETA: 16h 18m 04s
  [575/5830] GLD chunk 52/530 | 16368 bars | ETA: 16h 17m 53s
  [576/5830] SPY chunk 54/530 | 16716 bars | ETA: 16h 17m 41s
  [577/5830] QQQ chunk 54/530 | 16716 bars | ETA: 16h 17m 30s
  [578/5830] AAPL chunk 54/530 | 16716 bars | ETA: 16h 17m 19s
  [579/5830] NVDA chunk 53/530 | 16698 bars | ETA: 16h 17m 08s
  [580/5830] MSFT chunk 53/530 | 16698 bars | ETA: 16h 16m 57s
  [581/5830] SMCI chunk 53/530 | 16698 bars | ETA: 16h 16m 46s
  [582/5830] IWM chunk 53/530 | 16698 bars | ETA: 16h 16m 34s
  [583/5830] HYG chunk 53/530 | 16698 bars | ETA: 16h 16m 23s
  [584/5830] LQD chunk 53/530 | 16698 bars | ETA: 16h 16m 13s
  [585/5830] TLT chunk 53/530 | 16698 bars | ETA: 16h 16m 02s
  [586/5830] GLD chunk 53/530 | 16698 bars | ETA: 16h 15m 51s
  [587/5830] SPY chunk 55/530 | 16968 bars | ETA: 16h 15m 40s
  [588/5830] QQQ chunk 55/530 | 16968 bars | ETA: 16h 15m 29s
  [589/5830] AAPL chunk 55/530 | 16968 bars | ETA: 16h 15m 18s
  [590/5830] NVDA chunk 54/530 | 17028 bars | ETA: 16h 15m 06s
  [591/5830] MSFT chunk 54/530 | 17028 bars | ETA: 16h 14m 55s
  [592/5830] SMCI chunk 54/530 | 17028 bars | ETA: 16h 14m 44s
  [593/5830] IWM chunk 54/530 | 17028 bars | ETA: 16h 14m 33s
  [594/5830] HYG chunk 54/530 | 17028 bars | ETA: 16h 14m 21s
  [595/5830] LQD chunk 54/530 | 17028 bars | ETA: 16h 14m 10s
  [596/5830] TLT chunk 54/530 | 17028 bars | ETA: 16h 13m 59s
  [597/5830] GLD chunk 54/530 | 17028 bars | ETA: 16h 13m 48s
  [598/5830] SPY chunk 56/530 | 17298 bars | ETA: 16h 13m 37s
  [599/5830] QQQ chunk 56/530 | 17298 bars | ETA: 16h 13m 27s
  [600/5830] AAPL chunk 56/530 | 17298 bars | ETA: 16h 13m 16s
  [601/5830] NVDA chunk 55/530 | 17280 bars | ETA: 16h 13m 05s
  [602/5830] MSFT chunk 55/530 | 17280 bars | ETA: 16h 12m 54s
  [603/5830] SMCI chunk 55/530 | 17280 bars | ETA: 16h 12m 43s
  [604/5830] IWM chunk 55/530 | 17280 bars | ETA: 16h 12m 31s
  [605/5830] HYG chunk 55/530 | 17280 bars | ETA: 16h 12m 20s
  [606/5830] LQD chunk 55/530 | 17280 bars | ETA: 16h 12m 09s
  [607/5830] TLT chunk 55/530 | 17280 bars | ETA: 16h 11m 59s
  [608/5830] GLD chunk 55/530 | 17280 bars | ETA: 16h 11m 47s
  [609/5830] SPY chunk 57/530 | 17628 bars | ETA: 16h 11m 36s
  [610/5830] QQQ chunk 57/530 | 17628 bars | ETA: 16h 11m 25s
  [611/5830] AAPL chunk 57/530 | 17628 bars | ETA: 16h 11m 14s
  [612/5830] NVDA chunk 56/530 | 17610 bars | ETA: 16h 11m 03s
  [613/5830] MSFT chunk 56/530 | 17610 bars | ETA: 16h 10m 51s
  [614/5830] SMCI chunk 56/530 | 17610 bars | ETA: 16h 10m 40s
  [615/5830] IWM chunk 56/530 | 17610 bars | ETA: 16h 10m 29s
